dimensao,qtdParticulas,iteracoes,fatorDiversidade,cognitivo_socialFatores,profit
40,25,50,0.5,1.0,61.92956388130179
40,25,50,0.5,1.0,68.8355911085996
40,50,50,0.5,1.0,69.34480346698699
40,50,50,0.5,1.0,63.72530811540862
40,50,50,0.5,1.0,64.89360942113896
40,50,50,0.5,1.0,58.14347565558499
40,50,50,0.5,1.0,55.00613272517138
40,50,50,0.5,1.0,61.33904604495421
40,50,50,0.5,1.0,51.70246740421752
40,50,50,0.5,1.0,54.25446188926333
40,50,50,0.5,1.0,64.10104285072805
40,50,50,0.5,1.0,66.03930803542121
40,100,50,0.5,1.0,57.748467727414635
40,100,50,0.5,1.0,57.34340597471093
40,100,50,0.5,1.0,54.5979405732649
40,100,50,0.5,1.0,58.07558899128459
40,100,50,0.5,1.0,58.055696580997115
40,100,50,0.5,1.0,61.90523705081752
40,100,50,0.5,1.0,56.925341528756825
40,100,50,0.5,1.0,57.632221119026475
40,100,50,0.5,1.0,64.65617841768325
40,100,50,0.5,1.0,56.285466611263594
50,25,50,0.5,1.0,88.80206045965643
50,25,50,0.5,1.0,84.8775391865318
50,25,50,0.5,1.0,89.97597516083319
50,25,50,0.5,1.0,82.36759164332427
50,25,50,0.5,1.0,88.95963964199572
50,25,50,0.5,1.0,86.44481838030651
50,25,50,0.5,1.0,89.2063404249154
50,25,50,0.5,1.0,88.45472757210193
50,25,50,0.5,1.0,88.64677247999244
50,25,50,0.5,1.0,96.89360914032189
50,50,50,0.5,1.0,92.87192681736673
50,50,50,0.5,1.0,84.06229805742672
50,50,50,0.5,1.0,81.1149234462931
50,50,50,0.5,1.0,81.6665260266889
50,50,50,0.5,1.0,75.27552562079741
50,50,50,0.5,1.0,79.09778439130505
50,50,50,0.5,1.0,77.52583181690679
50,50,50,0.5,1.0,76.19878076338794
50,50,50,0.5,1.0,79.97358403346283
50,50,50,0.5,1.0,87.65207177344953
50,100,50,0.5,1.0,78.82896799674995
50,100,50,0.5,1.0,82.03401122295897
50,100,50,0.5,1.0,82.38069085485542
50,100,50,0.5,1.0,79.76423054617958
50,100,50,0.5,1.0,79.73385291131557
50,100,50,0.5,1.0,78.35212384447463
50,100,50,0.5,1.0,66.26917781065154
50,100,50,0.5,1.0,82.08604200397862
50,100,50,0.5,1.0,82.45535804425045
50,100,50,0.5,1.0,84.9456461539961
10,25,50,0.5,1.25,10.107452273391077
10,25,50,0.5,1.25,10.318929794842916
10,25,50,0.5,1.25,9.906072205519344
10,25,50,0.5,1.25,8.647011574085376
10,25,50,0.5,1.25,7.531579338863408
10,25,50,0.5,1.25,7.199906170328985
10,25,50,0.5,1.25,8.601199559077276
10,25,50,0.5,1.25,10.039871157259535
10,25,50,0.5,1.25,8.664367280694236
10,25,50,0.5,1.25,8.591902184274412
10,50,50,0.5,1.25,5.525616869977744
10,50,50,0.5,1.25,5.883315838450825
10,50,50,0.5,1.25,9.927533618577185
10,50,50,0.5,1.25,8.237674872149176
10,50,50,0.5,1.25,8.281374519770187
10,50,50,0.5,1.25,9.046437133480874
10,50,50,0.5,1.25,7.511563401671452
10,50,50,0.5,1.25,11.281035404121376
10,50,50,0.5,1.25,6.827748888311136
10,50,50,0.5,1.25,8.246102563794565
10,100,50,0.5,1.25,7.677546802852913
10,100,50,0.5,1.25,9.076874284780658
10,100,50,0.5,1.25,6.461890987176245
10,100,50,0.5,1.25,6.143260246355402
10,100,50,0.5,1.25,7.661422233862197
10,100,50,0.5,1.25,7.6385718103704825
10,100,50,0.5,1.25,5.650415201993313
10,100,50,0.5,1.25,8.221531101925226
10,100,50,0.5,1.25,5.752295211413628
10,100,50,0.5,1.25,5.48817464089083
20,25,50,0.5,1.25,24.92737813115208
20,25,50,0.5,1.25,25.079673684996592
20,25,50,0.5,1.25,26.78530660662667
20,25,50,0.5,1.25,23.78617766409946
20,25,50,0.5,1.25,26.911148018502896
20,25,50,0.5,1.25,28.20951313731535
20,25,50,0.5,1.25,26.56470992340792
20,25,50,0.5,1.25,28.366647768333618
20,25,50,0.5,1.25,26.931336677903555
20,25,50,0.5,1.25,27.74225819576302
20,50,50,0.5,1.25,25.44817004229858
20,50,50,0.5,1.25,20.43216053863866
20,50,50,0.5,1.25,24.407939727806273
20,50,50,0.5,1.25,26.364479066940575
20,50,50,0.5,1.25,21.99901814252522
20,50,50,0.5,1.25,23.59976175949416
20,50,50,0.5,1.25,22.73746354402532
20,50,50,0.5,1.25,16.002360132602647
20,50,50,0.5,1.25,22.06567527761633
20,50,50,0.5,1.25,15.90191289136208
20,100,50,0.5,1.25,21.344946774645347
20,100,50,0.5,1.25,25.266231491222804
20,100,50,0.5,1.25,19.452977674839122
20,100,50,0.5,1.25,23.693852613717144
20,100,50,0.5,1.25,22.388876887463333
20,100,50,0.5,1.25,23.874342266809133
20,100,50,0.5,1.25,20.800577076857046
20,100,50,0.5,1.25,21.315399028798318
20,100,50,0.5,1.25,22.510372947025303
20,100,50,0.5,1.25,23.221091496052814
30,25,50,0.5,1.25,53.51064116555888
30,25,50,0.5,1.25,44.84519158225848
30,25,50,0.5,1.25,41.072206744212565
30,25,50,0.5,1.25,46.50660372660653
30,25,50,0.5,1.25,56.18708967693353
30,25,50,0.5,1.25,45.3048694966679
30,25,50,0.5,1.25,48.47874211243289
30,25,50,0.5,1.25,46.84920034540756
30,25,50,0.5,1.25,40.98613543504769
30,25,50,0.5,1.25,47.47883417429516
30,50,50,0.5,1.25,49.63068892542525
30,50,50,0.5,1.25,49.72190123695676
30,50,50,0.5,1.25,44.68111173834986
30,50,50,0.5,1.25,39.642562034681724
30,50,50,0.5,1.25,36.95551992004507
30,50,50,0.5,1.25,47.946721078931255
30,50,50,0.5,1.25,45.387155720688774
30,50,50,0.5,1.25,38.433314565338954
30,50,50,0.5,1.25,49.141113457091244
30,50,50,0.5,1.25,39.47096144996725
30,100,50,0.5,1.25,44.15987737230179
30,100,50,0.5,1.25,46.013423307782716
30,100,50,0.5,1.25,43.954912639868134
30,100,50,0.5,1.25,43.05433344360195
30,100,50,0.5,1.25,40.4023956064904
30,100,50,0.5,1.25,46.65024384003318
30,100,50,0.5,1.25,41.21778344430369
30,100,50,0.5,1.25,44.91774898920502
30,100,50,0.5,1.25,37.02126777209442
30,100,50,0.5,1.25,35.79282605068627
40,25,50,0.5,1.25,66.89158994146875
40,25,50,0.5,1.25,70.04114569515069
40,25,50,0.5,1.25,56.958163670402485
40,25,50,0.5,1.25,74.91180617549881
40,25,50,0.5,1.25,71.2732420320144
40,25,50,0.5,1.25,66.57595067618087
40,25,50,0.5,1.25,68.82894602197399
40,25,50,0.5,1.25,56.424613275535776
40,25,50,0.5,1.25,66.14238125884927
40,25,50,0.5,1.25,64.60551034791494
40,50,50,0.5,1.25,66.46121538464621
40,50,50,0.5,1.25,52.307255430853296
40,50,50,0.5,1.25,57.07849412046048
40,50,50,0.5,1.25,61.99064577218655
40,50,50,0.5,1.25,68.36197568991965
40,50,50,0.5,1.25,62.24990833476491
40,50,50,0.5,1.25,65.21453174369834
40,50,50,0.5,1.25,60.79555459226214
40,50,50,0.5,1.25,66.99116221731428
40,50,50,0.5,1.25,59.20692673651167
40,100,50,0.5,1.25,57.3768785565306
40,100,50,0.5,1.25,60.09043858242089
40,100,50,0.5,1.25,61.106257023253455
40,100,50,0.5,1.25,61.31527455341733
40,100,50,0.5,1.25,61.28806616117784
40,100,50,0.5,1.25,54.24632741439332
40,100,50,0.5,1.25,63.325156125201175
40,100,50,0.5,1.25,57.933620982076555
40,100,50,0.5,1.25,57.29653402557284
40,100,50,0.5,1.25,60.14517279893336
50,25,50,0.5,1.25,88.44958208508199
50,25,50,0.5,1.25,84.91169150455542
50,25,50,0.5,1.25,72.8242888257206
50,25,50,0.5,1.25,85.7493207640827
50,25,50,0.5,1.25,79.00465075352945
50,25,50,0.5,1.25,82.61583475296865
50,25,50,0.5,1.25,84.6192623213711
50,25,50,0.5,1.25,95.01160319401876
50,25,50,0.5,1.25,79.75113375564092
50,25,50,0.5,1.25,89.02822862770255
50,50,50,0.5,1.25,77.47300790486744
50,50,50,0.5,1.25,82.09010408091936
50,50,50,0.5,1.25,81.36745157870884
50,50,50,0.5,1.25,91.35434345915625
50,50,50,0.5,1.25,78.23961480916974
50,50,50,0.5,1.25,82.64016707981457
50,50,50,0.5,1.25,79.22729746034535
50,50,50,0.5,1.25,81.30211450674571
50,50,50,0.5,1.25,79.79269152379769
50,50,50,0.5,1.25,74.50584360362598
50,100,50,0.5,1.25,81.54268641724703
50,100,50,0.5,1.25,87.06471593841027
50,100,50,0.5,1.25,81.62320195550744
50,100,50,0.5,1.25,84.76786321761817
50,100,50,0.5,1.25,74.8679440866035
50,100,50,0.5,1.25,82.15973399392396
50,100,50,0.5,1.25,78.15019474276924
50,100,50,0.5,1.25,82.07738394058647
50,100,50,0.5,1.25,79.18442239559221
50,100,50,0.5,1.25,72.47511611211483
10,25,50,0.5,1.5,7.359787535999727
10,25,50,0.5,1.5,7.535010742618197
10,25,50,0.5,1.5,12.309202080174213
10,25,50,0.5,1.5,9.088277401227081
10,25,50,0.5,1.5,8.658318440439368
10,25,50,0.5,1.5,9.811844955631102
10,25,50,0.5,1.5,5.80533100489365
10,25,50,0.5,1.5,9.766052403297051
10,25,50,0.5,1.5,7.235175397872869
10,25,50,0.5,1.5,8.454442049219939
10,50,50,0.5,1.5,7.215241824139051
10,50,50,0.5,1.5,7.7131194653533175
10,50,50,0.5,1.5,5.9279726380181135
10,50,50,0.5,1.5,7.950357956170544
10,50,50,0.5,1.5,5.497872018496185
10,50,50,0.5,1.5,7.308189150872921
10,50,50,0.5,1.5,5.281451719341062
10,50,50,0.5,1.5,7.41942669325374
10,50,50,0.5,1.5,7.277848113303699
10,50,50,0.5,1.5,8.35979257343473
10,100,50,0.5,1.5,5.742376009947323
10,100,50,0.5,1.5,7.146483647266829
10,100,50,0.5,1.5,4.6436222798667846
10,100,50,0.5,1.5,5.606471820091483
10,100,50,0.5,1.5,7.424048007445035
10,100,50,0.5,1.5,5.369798133986973
10,100,50,0.5,1.5,8.660361750134394
10,100,50,0.5,1.5,5.896928133963149
10,100,50,0.5,1.5,7.579790126539375
10,100,50,0.5,1.5,7.432249196688886
20,25,50,0.5,1.5,23.115532996494416
20,25,50,0.5,1.5,21.223714088406478
20,25,50,0.5,1.5,20.259398421405802
20,25,50,0.5,1.5,22.064434099297355
20,25,50,0.5,1.5,26.415967879295895
20,25,50,0.5,1.5,27.378615181063484
20,25,50,0.5,1.5,28.7125100464182
20,25,50,0.5,1.5,27.200245525678532
20,25,50,0.5,1.5,22.8070214522053
20,25,50,0.5,1.5,28.643595962906947
20,50,50,0.5,1.5,18.717903790958033
20,50,50,0.5,1.5,24.300207111108758
20,50,50,0.5,1.5,24.35355213990753
20,50,50,0.5,1.5,22.09831122809026
20,50,50,0.5,1.5,23.819705641282145
20,50,50,0.5,1.5,28.49666951983651
20,50,50,0.5,1.5,21.363745079306394
20,50,50,0.5,1.5,22.949973966548054
20,50,50,0.5,1.5,25.63678706445141
20,50,50,0.5,1.5,30.50032846083879
20,100,50,0.5,1.5,18.947351579459088
20,100,50,0.5,1.5,21.94582170380545
20,100,50,0.5,1.5,20.877316059030917
20,100,50,0.5,1.5,23.37317384918625
20,100,50,0.5,1.5,22.605775736180853
20,100,50,0.5,1.5,19.147522174553476
20,100,50,0.5,1.5,19.91688849129291
20,100,50,0.5,1.5,18.326617559007534
20,100,50,0.5,1.5,15.951496277349968
20,100,50,0.5,1.5,23.47084591057926
30,25,50,0.5,1.5,48.28702395837331
30,25,50,0.5,1.5,52.37757375776445
30,25,50,0.5,1.5,39.27985339113648
30,25,50,0.5,1.5,41.628219054709675
30,25,50,0.5,1.5,48.1469849168944
30,25,50,0.5,1.5,43.17356711490447
30,25,50,0.5,1.5,41.05945397968995
30,25,50,0.5,1.5,40.920821285859965
30,25,50,0.5,1.5,45.94898626793056
30,25,50,0.5,1.5,49.26670347650084
30,50,50,0.5,1.5,44.03007378280286
30,50,50,0.5,1.5,36.679294483510034
30,50,50,0.5,1.5,36.54212227657718
30,50,50,0.5,1.5,49.295521467680324
30,50,50,0.5,1.5,41.189668442143414
30,50,50,0.5,1.5,39.47111880311481
30,50,50,0.5,1.5,42.57157669322132
30,50,50,0.5,1.5,46.995485634363256
30,50,50,0.5,1.5,36.912701260373815
30,50,50,0.5,1.5,34.959307528052086
30,100,50,0.5,1.5,38.85766911375664
30,100,50,0.5,1.5,35.366185832445844
30,100,50,0.5,1.5,37.10809528557235
30,100,50,0.5,1.5,40.129670218778024
30,100,50,0.5,1.5,44.53617247674213
30,100,50,0.5,1.5,39.50107884700483
30,100,50,0.5,1.5,34.98437133284555
30,100,50,0.5,1.5,35.06051534134791
30,100,50,0.5,1.5,38.37554237418062
30,100,50,0.5,1.5,42.296743890405054
40,25,50,0.5,1.5,56.57513848045982
40,25,50,0.5,1.5,65.14991495040968
40,25,50,0.5,1.5,69.86064344769233
40,25,50,0.5,1.5,65.28896828336075
40,25,50,0.5,1.5,70.28208243999816
40,25,50,0.5,1.5,69.03553341363329
40,25,50,0.5,1.5,60.65242618812381
40,25,50,0.5,1.5,61.53812478954786
40,25,50,0.5,1.5,69.62381759039611
40,25,50,0.5,1.5,57.3374830198876
40,50,50,0.5,1.5,61.1497409796491
40,50,50,0.5,1.5,63.253525104390675
40,50,50,0.5,1.5,60.597447834214506
40,50,50,0.5,1.5,59.6415399429959
40,50,50,0.5,1.5,60.81510023926023
40,50,50,0.5,1.5,60.59506124512308
40,50,50,0.5,1.5,65.19082625376586
40,50,50,0.5,1.5,55.004429508624746
40,50,50,0.5,1.5,58.43855891149931
40,50,50,0.5,1.5,61.9369872135258
40,100,50,0.5,1.5,65.14374245203713
40,100,50,0.5,1.5,59.299852911780036
40,100,50,0.5,1.5,54.84144264634179
40,100,50,0.5,1.5,59.04041988167155
40,100,50,0.5,1.5,62.961991531372924
40,100,50,0.5,1.5,61.25630137254903
40,100,50,0.5,1.5,61.015504197077405
40,100,50,0.5,1.5,59.903427280823195
40,100,50,0.5,1.5,56.90342410171229
40,100,50,0.5,1.5,55.019461685024865
50,25,50,0.5,1.5,83.8105155725579
50,25,50,0.5,1.5,95.08201934846734
50,25,50,0.5,1.5,86.15336519492753
50,25,50,0.5,1.5,98.86841572193161
50,25,50,0.5,1.5,83.68062631745056
50,25,50,0.5,1.5,78.598628978716
50,25,50,0.5,1.5,91.55766112626556
50,25,50,0.5,1.5,81.7043180792768
50,25,50,0.5,1.5,80.29154906783374
50,25,50,0.5,1.5,88.41381785862391
50,50,50,0.5,1.5,84.75450471027222
50,50,50,0.5,1.5,85.94118535328582
50,50,50,0.5,1.5,74.77056392148249
50,50,50,0.5,1.5,84.85009892459045
50,50,50,0.5,1.5,81.31270506715067
50,50,50,0.5,1.5,89.75496543865876
50,50,50,0.5,1.5,86.4200054927849
50,50,50,0.5,1.5,77.9556550466602
50,50,50,0.5,1.5,79.83976134613779
50,50,50,0.5,1.5,87.25497988420001
50,100,50,0.5,1.5,87.950906397026
50,100,50,0.5,1.5,90.70466393552749
50,100,50,0.5,1.5,80.01262092743093
50,100,50,0.5,1.5,77.6539701580115
50,100,50,0.5,1.5,81.19020536121414
50,100,50,0.5,1.5,66.49174357486815
50,100,50,0.5,1.5,72.36470555924895
50,100,50,0.5,1.5,86.95931029045782
50,100,50,0.5,1.5,82.89541865386583
50,100,50,0.5,1.5,77.61076690878498
10,25,50,0.9,1.0,8.052280686696667
10,25,50,0.9,1.0,8.969068594228391
10,25,50,0.9,1.0,10.785650681466644
10,25,50,0.9,1.0,7.541727837089603
10,25,50,0.9,1.0,10.71702968118918
10,25,50,0.9,1.0,13.12602529287092
10,25,50,0.9,1.0,12.081906550330865
10,25,50,0.9,1.0,10.177536980033086
10,25,50,0.9,1.0,9.974564769939366
10,25,50,0.9,1.0,12.323320850509953
10,50,50,0.9,1.0,9.30876725512215
10,50,50,0.9,1.0,7.5939128131464075
10,50,50,0.9,1.0,13.228097623165409
10,50,50,0.9,1.0,10.838410465170586
10,50,50,0.9,1.0,10.806466002257379
10,50,50,0.9,1.0,12.23996185115657
10,50,50,0.9,1.0,11.447606820175826
10,50,50,0.9,1.0,9.27902169653424
10,50,50,0.9,1.0,10.30172603152204
10,50,50,0.9,1.0,6.18494063953533
10,100,50,0.9,1.0,7.969639142444667
10,100,50,0.9,1.0,10.882394168135118
10,100,50,0.9,1.0,7.677228662766554
10,100,50,0.9,1.0,6.131109430456373
10,100,50,0.9,1.0,7.516388742867806
10,100,50,0.9,1.0,8.11658339362769
10,100,50,0.9,1.0,8.49429448920799
10,100,50,0.9,1.0,8.872717164033386
10,100,50,0.9,1.0,7.658267370562372
10,100,50,0.9,1.0,7.144013779285306
20,25,50,0.9,1.0,28.616951991142713
20,25,50,0.9,1.0,29.459022805203034
20,25,50,0.9,1.0,26.037698175784918
20,25,50,0.9,1.0,31.698275434659607
20,25,50,0.9,1.0,27.361670066798297
20,25,50,0.9,1.0,31.479888891287786
20,25,50,0.9,1.0,25.83339971137976
20,25,50,0.9,1.0,30.35494949828058
20,25,50,0.9,1.0,33.87019888729647
20,25,50,0.9,1.0,30.971037525387548
20,50,50,0.9,1.0,27.996122377141898
20,50,50,0.9,1.0,31.19392759529335
20,50,50,0.9,1.0,32.68451843331567
20,50,50,0.9,1.0,28.93375772108457
20,50,50,0.9,1.0,27.231449446104207
20,50,50,0.9,1.0,27.238446857176246
20,50,50,0.9,1.0,29.021592773026846
20,50,50,0.9,1.0,22.86987195649287
20,50,50,0.9,1.0,28.972004677440733
20,50,50,0.9,1.0,26.455905273922802
20,100,50,0.9,1.0,18.14375920603
20,100,50,0.9,1.0,21.76438334043149
20,100,50,0.9,1.0,25.55484769436361
20,100,50,0.9,1.0,23.223957742686974
20,100,50,0.9,1.0,28.386411934791532
20,100,50,0.9,1.0,23.6650490807959
20,100,50,0.9,1.0,27.715446689865548
20,100,50,0.9,1.0,23.94560936364319
20,100,50,0.9,1.0,26.238893506475375
20,100,50,0.9,1.0,22.81114611140119
30,25,50,0.9,1.0,42.483039126528865
30,25,50,0.9,1.0,46.5169930859343
30,25,50,0.9,1.0,45.34174276958297
30,25,50,0.9,1.0,50.70742102627147
30,25,50,0.9,1.0,38.88957941529225
30,25,50,0.9,1.0,50.357360624478744
30,25,50,0.9,1.0,49.07540668478439
30,25,50,0.9,1.0,54.57807876589505
30,25,50,0.9,1.0,55.13910787019513
30,25,50,0.9,1.0,50.1224643180261
30,50,50,0.9,1.0,45.29621252631123
30,50,50,0.9,1.0,49.819972415985646
30,50,50,0.9,1.0,46.847478803522286
30,50,50,0.9,1.0,49.13863149527961
30,50,50,0.9,1.0,43.984608605508456
30,50,50,0.9,1.0,44.22352606253371
30,50,50,0.9,1.0,53.4200651927543
30,50,50,0.9,1.0,48.80583056445614
30,50,50,0.9,1.0,53.216719339883255
30,50,50,0.9,1.0,41.36554940953866
30,100,50,0.9,1.0,43.73513137173841
30,100,50,0.9,1.0,44.490516395801414
30,100,50,0.9,1.0,36.048147295556696
30,100,50,0.9,1.0,45.506628036304
30,100,50,0.9,1.0,38.474012059454346
30,100,50,0.9,1.0,39.161650816239074
30,100,50,0.9,1.0,44.63041074302806
30,100,50,0.9,1.0,41.34947844082205
30,100,50,0.9,1.0,42.72135728929016
30,100,50,0.9,1.0,50.864734375193805
40,25,50,0.9,1.0,66.11558310423497
40,25,50,0.9,1.0,69.99324961110653
40,25,50,0.9,1.0,83.69905386269038
40,25,50,0.9,1.0,71.22938100100585
40,25,50,0.9,1.0,75.49419909699188
40,25,50,0.9,1.0,70.00872436149186
40,25,50,0.9,1.0,77.63002692053061
40,25,50,0.9,1.0,71.0471963747206
40,25,50,0.9,1.0,69.831171540109
40,25,50,0.9,1.0,70.18790706614493
40,50,50,0.9,1.0,75.66193125395642
40,50,50,0.9,1.0,66.35893676388893
40,50,50,0.9,1.0,69.52777053071777
40,50,50,0.9,1.0,71.57889671649154
40,50,50,0.9,1.0,59.12558153113142
40,50,50,0.9,1.0,69.43547097244729
40,50,50,0.9,1.0,68.17136954744245
40,50,50,0.9,1.0,72.53927356641167
40,50,50,0.9,1.0,76.25382163410619
40,50,50,0.9,1.0,63.81250313509307
40,100,50,0.9,1.0,69.80990543483206
40,100,50,0.9,1.0,61.56388310629713
40,100,50,0.9,1.0,70.2219107385213
40,100,50,0.9,1.0,66.20895469950011
40,100,50,0.9,1.0,63.05018702271251
40,100,50,0.9,1.0,64.31170086168066
40,100,50,0.9,1.0,71.61804144891421
40,100,50,0.9,1.0,59.56706184974689
40,100,50,0.9,1.0,61.99358142945972
40,100,50,0.9,1.0,66.90012338903172
50,25,50,0.9,1.0,103.20425097781441
50,25,50,0.9,1.0,90.61703237754563
50,25,50,0.9,1.0,102.2434909402978
50,25,50,0.9,1.0,81.36745171468436
50,25,50,0.9,1.0,84.93134894388429
50,25,50,0.9,1.0,92.66657865578419
50,25,50,0.9,1.0,87.08309536604764
50,25,50,0.9,1.0,87.39895184417266
50,25,50,0.9,1.0,98.5916621809016
50,25,50,0.9,1.0,94.0819083609145
50,50,50,0.9,1.0,89.17487522925799
50,50,50,0.9,1.0,87.98691035872392
50,50,50,0.9,1.0,90.45831845410449
50,50,50,0.9,1.0,95.28085869180025
50,50,50,0.9,1.0,84.47224623093894
50,50,50,0.9,1.0,76.21140218656633
50,50,50,0.9,1.0,85.91728794099046
50,50,50,0.9,1.0,90.8602122789922
50,50,50,0.9,1.0,86.98918247118208
50,50,50,0.9,1.0,94.28730690917713
50,100,50,0.9,1.0,89.94526702151009
50,100,50,0.9,1.0,81.45845574677946
50,100,50,0.9,1.0,75.05791507036369
50,100,50,0.9,1.0,91.3792548415982
50,100,50,0.9,1.0,80.93014344382689
50,100,50,0.9,1.0,79.45728700179028
50,100,50,0.9,1.0,78.88152542414959
50,100,50,0.9,1.0,86.51613286828116
50,100,50,0.9,1.0,91.50585439977573
50,100,50,0.9,1.0,90.90938392572566
10,25,50,0.9,1.25,7.397682807394597
10,25,50,0.9,1.25,8.622591584930808
10,25,50,0.9,1.25,11.562814851660256
10,25,50,0.9,1.25,4.3983454536724045
10,25,50,0.9,1.25,8.35291553349515
10,25,50,0.9,1.25,9.083970584812
10,25,50,0.9,1.25,10.4615975076589
10,25,50,0.9,1.25,6.582616958195308
10,25,50,0.9,1.25,9.302595722651063
10,25,50,0.9,1.25,7.454775349973714
10,50,50,0.9,1.25,5.608740732191651
10,50,50,0.9,1.25,8.334830017493406
10,50,50,0.9,1.25,8.78964512656407
10,50,50,0.9,1.25,9.63849433429858
10,50,50,0.9,1.25,9.808396383018602
10,50,50,0.9,1.25,7.838014180933977
10,50,50,0.9,1.25,11.738376948771936
10,50,50,0.9,1.25,11.464973434208495
10,50,50,0.9,1.25,7.553265677133413
10,50,50,0.9,1.25,8.481265318120888
10,100,50,0.9,1.25,10.093851789081594
10,100,50,0.9,1.25,8.851240166691285
10,100,50,0.9,1.25,9.56740660044511
10,100,50,0.9,1.25,6.465709111297542
10,100,50,0.9,1.25,7.07532042594392
10,100,50,0.9,1.25,7.504175990343331
10,100,50,0.9,1.25,5.593807931472049
10,100,50,0.9,1.25,8.08175824017728
10,100,50,0.9,1.25,7.968522985483464
10,100,50,0.9,1.25,7.506707636693315
20,25,50,0.9,1.25,23.416016403119773
20,25,50,0.9,1.25,26.63069739798269
20,25,50,0.9,1.25,31.673308973848957
20,25,50,0.9,1.25,25.643615294527038
20,25,50,0.9,1.25,22.999109921723754
20,25,50,0.9,1.25,31.042047933780122
20,25,50,0.9,1.25,33.08821029243539
20,25,50,0.9,1.25,24.228178522858943
20,25,50,0.9,1.25,25.42976135780703
20,25,50,0.9,1.25,31.134702144315796
20,50,50,0.9,1.25,27.475603931111237
20,50,50,0.9,1.25,29.74646857149216
20,50,50,0.9,1.25,25.85540705533648
20,50,50,0.9,1.25,22.307405029041554
20,50,50,0.9,1.25,24.979593654917792
20,50,50,0.9,1.25,26.5816401153715
20,50,50,0.9,1.25,28.68677556910083
20,50,50,0.9,1.25,26.024944687555728
20,50,50,0.9,1.25,29.40464022370556
20,50,50,0.9,1.25,29.099623833119637
20,100,50,0.9,1.25,23.203502886127467
20,100,50,0.9,1.25,29.63882567619116
20,100,50,0.9,1.25,26.88708135492614
20,100,50,0.9,1.25,24.69364371539231
20,100,50,0.9,1.25,26.056515297848243
20,100,50,0.9,1.25,26.641069901925665
20,100,50,0.9,1.25,20.754647835848516
20,100,50,0.9,1.25,32.04623952469071
20,100,50,0.9,1.25,27.73088948255119
20,100,50,0.9,1.25,23.976517824177453
30,25,50,0.9,1.25,49.01141370496574
30,25,50,0.9,1.25,44.448649185434114
30,25,50,0.9,1.25,40.54361910722081
30,25,50,0.9,1.25,51.59223470835373
30,25,50,0.9,1.25,46.86954426763606
30,25,50,0.9,1.25,61.6437496210115
30,25,50,0.9,1.25,46.48084884326448
30,25,50,0.9,1.25,44.53110900192221
30,25,50,0.9,1.25,54.90385156842253
30,25,50,0.9,1.25,50.88307515664773
30,50,50,0.9,1.25,46.99242352345789
30,50,50,0.9,1.25,49.4996304081254
30,50,50,0.9,1.25,47.97999743166802
30,50,50,0.9,1.25,43.358305296234235
30,50,50,0.9,1.25,47.2658076529966
30,50,50,0.9,1.25,45.04138726464393
30,50,50,0.9,1.25,48.55418216349555
30,50,50,0.9,1.25,40.25445416566433
30,50,50,0.9,1.25,50.98379812962263
30,50,50,0.9,1.25,52.3409249954086
30,100,50,0.9,1.25,47.41490253365202
30,100,50,0.9,1.25,43.60375968981562
30,100,50,0.9,1.25,44.08598988181327
30,100,50,0.9,1.25,43.047703591338404
30,100,50,0.9,1.25,46.85070294377444
30,100,50,0.9,1.25,35.568035146837964
30,100,50,0.9,1.25,38.20524578814345
30,100,50,0.9,1.25,41.0483239253162
30,100,50,0.9,1.25,40.848817708476
30,100,50,0.9,1.25,42.55093547273141
40,25,50,0.9,1.25,66.8652776638209
40,25,50,0.9,1.25,67.69739339145107
40,25,50,0.9,1.25,67.24019087615119
40,25,50,0.9,1.25,72.90660849226094
40,25,50,0.9,1.25,71.16154174732345
40,25,50,0.9,1.25,72.8439074030827
40,25,50,0.9,1.25,69.86365917578055
40,25,50,0.9,1.25,69.85805763082455
40,25,50,0.9,1.25,68.09254368969415
40,25,50,0.9,1.25,72.93413593600012
40,50,50,0.9,1.25,76.65630934461
40,50,50,0.9,1.25,71.01638114295888
40,50,50,0.9,1.25,70.3622127803819
40,50,50,0.9,1.25,67.18923163818107
40,50,50,0.9,1.25,59.88600227123817
40,50,50,0.9,1.25,64.76876544841569
40,50,50,0.9,1.25,60.12996711096773
40,50,50,0.9,1.25,64.61554147475141
40,50,50,0.9,1.25,60.82569411753306
40,50,50,0.9,1.25,57.79430594419218
40,100,50,0.9,1.25,60.222309339701106
40,100,50,0.9,1.25,71.24507307027237
40,100,50,0.9,1.25,70.96652301747686
40,100,50,0.9,1.25,59.22280705282722
40,100,50,0.9,1.25,61.39727451800279
40,100,50,0.9,1.25,63.168622793941715
40,100,50,0.9,1.25,71.88860882005189
40,100,50,0.9,1.25,69.48119191924863
40,100,50,0.9,1.25,66.64676904354673
40,100,50,0.9,1.25,63.69565936639447
50,25,50,0.9,1.25,94.09074306711682
50,25,50,0.9,1.25,86.44509400880592
50,25,50,0.9,1.25,95.45743853772633
50,25,50,0.9,1.25,90.47880592859906
50,25,50,0.9,1.25,88.5273689870973
50,25,50,0.9,1.25,92.36113351707225
50,25,50,0.9,1.25,92.56890229808354
50,25,50,0.9,1.25,80.69343787732407
50,25,50,0.9,1.25,92.66630853152202
50,25,50,0.9,1.25,83.80038769189544
50,50,50,0.9,1.25,82.59181120838271
50,50,50,0.9,1.25,88.8480514006801
